COD;NOME_LOCAL;COD_LOCAL;NIVEL
420045;SAA-FAGUNDES;2053;P
420050;SAA-FARTURA;2055;P
420055;SAA-FAXINAL;2056;P
420060;SAA-FAZENDA NOVA;2057;P
420065;SAA-FEIRA GRANDE;2059;P
420070;SAA-FELIZ;2061;P
420080;SAA-FERROS;2063;P
420085;SAA-FILADELFIA;2064;P
420090;SAA-FIRMINOPOLIS;2065;P
420095;SAA-FLORANIA;2066;P
420105;SAA-MOREILANDIA;2069;P
420110;SAA-JARDIM;2071;P
420115;SAA-FRANCO DA ROCHA;2072;P
420120;SAA-GALILEIA;2073;P
420125;SAA-GAURAMA;2075;P
420130;SAA-GENERAL CAMARA;2076;P
420135;SAA-GENERAL CARNEIRO;2077;P
420140;SAA-GENERAL SALGADO;2078;P
420145;SAA-GENTIO DO OURO;2079;P
420150;SAA-GETULINA;2080;P
420155;SAA-GLORIA DO GOITA;2081;P
420160;SAA-GONCALVES DIAS;2082;P
420170;SAA-GOV.DIX-SEPT ROS;2084;P
420175;SAA-GOV.MANGABEIRA;2085;P
420180;SAA-GRANDES RIOS;2086;P
420185;SAA-GRANJA;2087;P
420190;SAA-GRAO MOGOL;2088;P
420195;SAA-GRAVATAL;2089;P
420205;SAA-GUAPIARA;2091;P
420210;SAA-GUARA;2092;P
420215;SAA-GUARACIABA NORTE;2093;P
420220;SAA-GUARAI;2094;P
420225;SAA-GUARAMIRIM;2095;P
420230;SAA-GUARANESIA;2096;P
420235;SAA-GUARANI MISSOES;2097;P
420240;SAA-GUARAREMA;2098;P
420245;SAA-GUARATINGA;2099;P
420250;SAA-GUARATUBA;2100;P
420260;SAA-HERVAL D OESTE;2103;P
420265;SAA-IACU;2105;P
420270;SAA-IAPU;2106;P
420275;SAA-IATI;2107;P
420280;SAA-IBIASSUCE;2109;P
420285;SAA-IBIPORA;2110;P
420290;SAA-IBIRACI;2111;P
420295;SAA-IBIRACU;2112;P
420305;SAA-IBIRAPUA;2114;P
420310;SAA-IBIRITE;2115;P
420320;SAA-ICARA;2118;P
420325;SAA-ICARAIMA;2119;P
420330;SAA-IEPE;2120;P
420335;SAA-IGACI;2121;P
420340;SAA-IGARAPE;2122;P
420345;SAA-IGARAPE-ACU;2123;P
420350;SAA-IGARAPE GRANDE;2124;P
420355;SAA-VENTUROSA;2125;P
420360;SAA-IGREJA NOVA;2126;P
420365;SAA-PAIAGUAS;2128;P
420375;SAA-IMBITUVA;2131;P
420380;SAA-INAJA;2133;P
420385;SAA-INDIAPORA;2134;P
420390;SAA-INHUMA;2135;P
420395;SAA-IPANGUACU;2136;P
420400;SAA-IPIRANGA;2137;P
420405;SAA-IPOJUCA;2138;P
420410;SAA-IRAQUARA;2141;P
420415;SAA-IRINEOPOLIS;2143;P
420420;SAA-IRITUIA;2144;P
420425;SAA-ITABERA;2145;P
420430;SAA-ITABERAI;2146;P
420435;SAA-ITABIRINHA;2147;P
420440;SAA-SHOP.GRANDE RIO;2148;P
420445;SAA-ITACARAMBI;2149;P
420450;SAA-ITAETE;2150;P
420460;SAA-ITAGIBA;2152;P
420465;SAA-ITAGUACU;2153;P
420470;SAA-ITAGUARA;2154;P
420475;SAA-ITAI;2155;P
420480;SAA-ITAIBA;2156;P
420485;SAA-ENTRE RIOS;2157;P
420490;SAA-ITAJOBI;2158;P
420495;SAA-ITAMARAJU;2159;P
420500;SAA-ITAMARANDIBA;2160;P
420505;SAA-ITAMBACURI;2161;P
420510;SAA-ITAOBIM;2163;P
420515;SAA-ITAOCARA;2164;P
420520;SAA-ITAPACI;2165;P
420525;SAA-ITAPE;2166;P
420530;SAA-ITAPECERICA;2167;P
420535;SAA-ITAPECERICA SERR;2168;P
420540;SAA-ITAPEJARA OESTE;2169;P
420545;SAA-ITAPETIM;2170;P
420550;SAA-ITAPEVI;2171;P
420555;SAA-ITAPICURU;2172;P
420560;SAA-A.FLORESTA OESTE;2173;P
420565;SAA-ITAPIRAPUA;2174;P
420570;SAA-ITAPORA;2175;P
420575;SAA-ITAPORANGA;2176;P
420580;SAA-ITAPORANGA;2177;P
420585;SAA-ITAPORANGA AJUDA;2178;P
420590;SAA-ITAPOROROCA;2179;P
420595;SAA-ITAQUAQUECETUBA;2180;P
420600;SAA-ITARANTIM;2182;P
420605;SAA-ALVORADA OESTE;2184;P
420610;SAA-ITINGA;2185;P
420615;SAA-ITIQUIRA;2186;P
420620;SAA-IVINHEMA;2188;P
420625;SAA-IVOTI;2189;P
420630;SAA-JABOTICATUBAS;2190;P
420635;SAA-JACARAU;2191;P
420640;SAA-JACINTO MACHADO;2192;P
420645;SAA-JACUPIRANGA;2193;P
420650;SAA-JACUTINGA;2194;P
420655;SAA-JAGUAPITA;2195;P
420660;SAA-JAGUARARI;2196;P
420665;SAA-CEREJEIRAS;2197;P
420670;SAA-JAGUARIAIVA;2198;P
420675;SAA-JAGUARIBE;2199;P
420680;SAA-JAGUARIUNA;2200;P
420685;SAA-JAGUARUANA;2201;P
420690;SAA-JAGUARUNA;2202;P
420695;SAA-JAICOS;2203;P
420700;SAA-JANDAIA;2204;P
420705;SAA-JANIOPOLIS;2205;P
420710;SAA-JAPARATUBA;2206;P
420715;SAA-JAPURA;2207;P
420720;SAA-JARDIM;2208;P
420725;SAA-JARDIM ALEGRE;2209;P
420730;SAA-JARDIM DO SERIDO;2210;P
420735;SAA-JARDINOPOLIS;2211;P
420740;SAA-JATAIZINHO;2212;P
420750;SAA-JEQUERI;2215;P
420755;SAA-JITAUNA;2216;P
420760;SAA-JOAIMA;2217;P
420765;SAA-JOANOPOLIS;2218;P
420770;SAA-JOAO ALFREDO;2219;P
420775;SAA-JOAO MONLEVADE;2220;P
420780;SAA-JOAQUIM TAVORA;2221;P
420785;SAA-JOSE FREITAS;2222;P
420790;SAA-COSTA MARQUES;2223;P
420795;SAA-JUAZEIRINHO;2224;P
420800;SAA-JUCAS;2225;P
420805;SAA-JUINA;2226;P
420810;SAA-JUQUIA;2228;P
420815;SAA-ALAGOINHA;2229;P
420820;SAA-JUSCIMEIRA;2230;P
420825;SAA-JUSSARA;2231;P
420830;SAA-LADAINHA;2232;P
420835;SAA-LAGAMAR;2233;P
420840;SAA-LAGOA DE DENTRO;2235;P
420845;SAA-LAGOA DOURADA;2236;P
420850;SAA-LAGOA FORMOSA;2237;P
420855;SAA-LAGOA DOS GATOS;2238;P
420860;SAA-LAGOA DO ITAENGA;2239;P
420865;SAA-LAGOA DA PRATA;2240;P
420870;SAA-LAGOA SANTA;2241;P
420875;SAA-LAGOA SECA;2242;P
420880;SAA-LAJE;2243;P
420885;SAA-LAJEDO;2244;P
420890;SAA-LAMBARI;2245;P
420895;SAA-LARANJAL PTA;2246;P
420900;SAA-LAURO MULLER;2247;P
420905;SAA-LICINIO ALMEIDA;2249;P
420910;SAA-LIMA CAMPOS;2250;P
420915;SAA-LIMA DUARTE;2251;P
420920;SAA-LIMOEIRO ANADIA;2252;P
420925;SAA-LIMOEIRO NORTE;2253;P
420930;SAA-LOUVEIRA;2254;P
420935;SAA-LUIS CORREIA;2255;P
420940;SAA-MACAIBA;2256;P
420945;SAA-MACAPARANA;2257;P
420950;SAA-MAIRIPORA;2258;P
420955;SAA-MAJOR ISIDORO;2259;P
420960;SAA-MALHADA;2261;P
420965;SAA-MALLET;2262;P
420970;SAA-MAMBORE;2263;P
420975;SAA-MACHADINHO D OES;2265;P
420980;SAA-MANDIRITUBA;2266;P
420985;SAA-MANGUEIRINHA;2267;P
420990;SAA-MANOEL RIBAS;2269;P
420995;SAA-JATUARANA;2270;P
421000;SAA-MARAGOGIPE;2271;P
421005;SAA-MARAPANIM;2272;P
421010;SAA-MARCO;2273;P
421015;SAA-MAL.DEODORO;2274;P
421020;SAA-MARI;2275;P
421025;SAA-MARIA DA FE;2276;P
421030;SAA-MARIALVA;2278;P
421035;SAA-MARIANA;2279;P
421040;SAA-MARICA;2280;P
421045;SAA-MARMELEIRO;2282;P
421050;SAA-MARTINHO CAMPOS;2283;P
421055;SAA-MARTINS;2284;P
421060;SAA-MASSAPE;2285;P
421070;SAA-MATELANDIA;2287;P
421075;SAA-MATEUS LEME;2288;P
421080;SAA-MATIPO;2289;P
421085;SAA-PRESIDENTE DUTRA;2290;P
421090;SAA-S.MIGUEL GUAPORE;2292;P
421095;SAA-MEDEIROS NETO;2293;P
421100;SAA-MELEIRO;2294;P
421105;SAA-MENDES;2295;P
421110;SAA-VILA ISA;2296;P
421115;SAA-MERCES;2297;P
421120;SAA-MIGUEL ALVES;2298;P
421125;SAA-MIGUEL PEREIRA;2299;P
421130;SAA-MILAGRES;2300;P
421135;SAA-MIRABELA;2301;P
421140;SAA-MIRACATU;2302;P
421145;SAA-MIRADOURO;2303;P
421150;SAA-MIRANDIBA;2304;P
421155;SAA-MIRANGABA;2305;P
421160;SAA-XV DE NOVEMBRO;2307;P
421165;SAA-MISSAO VELHA;2308;P
421170;SAA-MOITA BONITA;2312;P
421175;SAA-MOJU;2313;P
421180;SAA-ZE DOCA;2314;P
421185;SAA-ITAIPU;2315;P
421195;SAA-MONTE ALEGRE;2318;P
421200;SAA-MTE.ALEGRE MINAS;2319;P
421210;SAA-MONTE AZUL PTA;2321;P
421215;SAA-MONTE BELO;2322;P
421220;SAA-MONTE CASTELO;2323;P
421225;SAA-MONTE MOR;2324;P
421230;SAA-MORENO;2326;P
421235;SAA-MORRETES;2327;P
421240;SAA-MORRO AGUDO;2328;P
421245;SAA-MORRO DA FUMACA;2329;P
421250;SAA-VILA RE;2330;P
421255;SAA-MURICI;2332;P
421260;SAA-NAZARE DA MATA;2335;P
421265;SAA-NEOPOLIS;2337;P
421270;SAA-NEPOMUCENO;2338;P
421280;SAA-NIOAQUE;2340;P
421285;SAA-NIQUELANDIA;2341;P
421290;SAA-NOBRES;2342;P
421295;SAA-N.SRA.DAS DORES;2344;P
421305;SAA-N.SRA.DO SOCORRO;2346;P
421310;SAA-NOVA AURORA;2347;P
421315;SAA-NOVA CANAA;2348;P
421320;SAA-NOVA CANTU;2349;P
421325;SAA-NOVA LIMA;2350;P
421335;SAA-NOVA PALMA;2352;P
421340;SAA-NOVA RESENDE;2353;P
421345;SAA-NOVA SERRANA;2354;P
421350;SAA-NOVA TIMBOTEUA;2355;P
421355;SAA-NOVA TRENTO;2356;P
421360;SAA-NOVA VENEZA;2357;P
421365;SAA-NOVO CRUZEIRO;2360;P
421370;SAA-NOVO LINO;2361;P
421375;SAA-OEIRAS;2362;P
421380;SAA-DOM BOSCO;2363;P
421385;SAA-OIAPOQUE;2364;P
421390;SAA-OLINDA;2365;P
421400;SAA-OLIVEIRA BREJINH;2367;P
421405;SAA-OLIVENCA;2368;P
421410;SAA-OROBO;2369;P
421420;SAA-OURICURI;2371;P
421425;SAA-OURO BRANCO;2372;P
421430;SAA-ALENCASTRO;2373;P
421435;SAA-PACATUBA;2374;P
421440;SAA-G.HOSP.CONCEICAO;2375;P
421445;SAA-PADRE BERNARDO;2376;P
421455;SAA-PADRE PARAISO;2378;P
421460;SAA-PAICANDU;2379;P
421465;SAA-PAINS;2381;P
421470;SAA-PALESTINA;2382;P
421475;SAA-PALHOCA;2383;P
421480;SAA-PALMEIRA D OESTE;2385;P
421490;SAA-PANCAS;2387;P
421495;SAA-PANELAS;2388;P
421500;SAA-PAPANDUVA;2389;P
421505;SAA-PARACAMBI;2390;P
421510;SAA-PARACURU;2391;P
421515;SAA-PARAIBA DO SUL;2393;P
421520;SAA-PARAISO DO NORTE;2396;P
421525;SAA-PARAISOPOLIS;2397;P
421530;SAA-PARAMIRIM;2399;P
421535;SAA-CAMPOS BELOS;2400;P
421540;SAA-CAMPOS HOLAMBRA;2401;P
421545;SAA-PARANATINGA;2403;P
421550;SAA-PARAOPEBA;2404;P
421555;SAA-PARAPUA;2405;P
421560;SAA-PARATY;2406;P
421565;SAA-PARATINGA;2407;P
421570;SAA-PARNARAMA;2409;P
421575;SAA-PASSA QUATRO;2410;P
421580;SAA-PASSA TEMPO;2411;P
421585;SAA-PASSAGEM FRANCA;2412;P
421590;SAA-PASSIRA;2413;P
421595;SAA-PATROCINIO PTA;2415;P
421605;SAA-PAULINIA;2417;P
421610;SAA-PAULISTA;2418;P
421615;SAA-PAULO RAMOS;2419;P
421620;SAA-PEABIRU;2421;P
421625;SAA-PEDRA;2422;P
421630;SAA-PEDRA PRETA;2423;P
421635;SAA-PEDRALVA;2424;P
421640;SAA-PEDRAS DE FOGO;2425;P
421645;SAA-PEDREGULHO;2426;P
421650;SAA-PEDREIRA;2427;P
421655;SAA-PEDRO SEGUNDO;2428;P
421670;SAA-PEDRO GOMES;2431;P
421680;SAA-PERDOES;2433;P
421685;SAA-PERUIBE;2436;P
421690;SAA-PESQUEIRA;2437;P
421695;SAA-PETROLINA GOIAS;2439;P
421700;SAA-PIACABUCU;2440;P
421705;SAA-PICUI;2441;P
421710;SAA-PILAO ARCADO;2442;P
421715;SAA-PILAR;2443;P
421720;SAA-PILAR;2444;P
421725;SAA-HIGIENOPOLIS;2445;P
421730;SAA-PILAR DO SUL;2446;P
421735;SAA-PINDARE-MIRIM;2449;P
421740;SAA-PINHAO;2450;P
421745;SAA-PINHEIROS;2451;P
421750;SAA-PIO DOZE;2452;P
421755;SAA-PIRACAIA;2453;P
421760;SAA-PIRANGA;2454;P
421765;SAA-PIRAPOZINHO;2455;P
421770;SAA-PINHAIS;2456;P
421775;SAA-PIRATININGA;2457;P
421780;SAA-PIRAUBA;2458;P
421785;SAA-PIRITIBA;2459;P
421790;SAA-PIRPIRITUBA;2460;P
421795;SAA-PITANGUEIRAS;2461;P
421800;SAA-PLANALTINA;2462;P
421805;SAA-PLANALTO;2463;P
421810;SAA-PLANALTO;2464;P
421815;SAA-POA;2466;P
421825;SAA-POCAO DE PEDRAS;2468;P
421830;SAA-POCINHOS;2469;P
421835;SAA-POCO FUNDO;2470;P
421840;SAA-POCO TRINCHEIRA;2472;P
421845;SAA-POMBOS;2473;P
421850;SAA-POMERODE;2474;P
421855;SAA-POMPEU;2475;P
421860;SAA-PONTAL;2477;P
421865;SAA-PONTE ALTA;2478;P
421870;SAA-PONTE SERRADA;2479;P
421875;SAA-PONTES E LACERDA;2480;P
421880;SAA-PORCIUNCULA;2483;P
421885;SAA-PORTAO;2484;P
421890;SAA-PORTEIRAS;2485;P
421895;SAA-PORTEL;2486;P
421905;SAA-PORTO SEGURO;2489;P
421910;SAA-PORTO UNIAO;2490;P
421915;SAA-PORTO XAVIER;2491;P
421920;SAA-POTE;2492;P
421925;SAA-POTENGI;2493;P
421930;SAA-POTIRENDABA;2494;P
421935;SAA-POUSO REDONDO;2495;P
421945;SAA-PRES.BERNARDES;2498;P
421950;SAA-PRESIDENTE DUTRA;2499;P
421955;SAA-BRAZLANDIA;2500;P
421960;SAA-PRES.GETULIO;2501;P
421970;SAA-PRIMEIRO DE MAIO;2504;P
421975;SAA-S.JOSE Q.MARCOS;2505;P
421980;SAA-QUEBRANGULO;2506;P
421985;SAA-QUEDAS DO IGUACU;2507;P
421990;SAA-QUEIMADAS;2508;P
421995;SAA-QUEIMADAS;2509;P
422000;SAA-QUERENCIA NORTE;2510;P
422005;SAA-QUIXERE;2512;P
422010;SAA-REALEZA;2514;P
422015;SAA-REBOUCAS;2515;P
422020;SAA-REDENCAO;2517;P
422025;SAA-REGENTE FEIJO;2519;P
422030;SAA-REMIGIO;2520;P
422035;SAA-RERIUTABA;2521;P
422040;SAA-RESENDE COSTA;2522;P
422045;SAA-RESERVA;2523;P
422050;SAA-RIACHAO DANTAS;2525;P
422055;SAA-RIACHAO NEVES;2526;P
422070;SAA-RIBEIRAO;2529;P
422075;SAA-RIBEIRAO BRANCO;2530;P
422080;SAA-RIBEIRAO NEVES;2532;P
422085;SAA-RIBEIRO GONCALVE;2533;P
422090;SAA-RINOPOLIS;2534;P
422095;SAA-RIO BRANCO;2536;P
422100;SAA-RIO BRANCO SUL;2537;P
422105;SAA-RIO CASCA;2538;P
422110;SAA-RIO CLARO;2539;P
422115;SAA-RIO DE CONTAS;2540;P
422125;SAA-RIO LARGO;2542;P
422130;SAA-RIO NEGRO;2543;P
422135;SAA-RIO NOVO;2544;P
422140;SAA-RIO DO OESTE;2545;P
422145;SAA-RIO PIRACICABA;2546;P
422150;SAA-RIO TINTO;2547;P
422155;SAA-RODEIO;2549;P
422160;SAA-RONCADOR;2553;P
422165;SAA-ROQUE GONZALES;2554;P
422170;SAA-ROSARIO;2555;P
422175;SAA-SABARA;2556;P
422180;SAA-SABINOPOLIS;2557;P
422190;SAA-SAIRE;2559;P
422195;SAA-SALETE;2561;P
422210;SAA-SALOA;2564;P
422215;SAA-SALTO DO LONTRA;2565;P
422220;SAA-SALVADOR DO SUL;2567;P
422225;SAA-SANTA ADELIA;2568;P
422230;SAA-SANTA BARBARA;2569;P
422235;SAA-SANTA BARBARA;2570;P
422240;SAA-SANTA BRANCA;2571;P
422245;SAA-SANTA CECILIA;2572;P
422250;SAA-STA.CECILIA PAVA;2573;P
422255;SAA-STA.CRUZ CABRALI;2574;P
422260;SAA-STA.CRUZ MTE.CAS;2575;P
422270;SAA-SANTA HELENA;2577;P
422275;SAA-SANTA ISABEL;2578;P
422280;SAA-STA.IZABEL OESTE;2579;P
422285;SAA-STA.ISABEL PARA;2580;P
422290;SAA-SANTA LUZIA;2581;P
422295;SAA-SANTA LUZIA;2582;P
422300;SAA-SANTA MARGARIDA;2583;P
422305;SAA-STA.MARIA ITABIR;2584;P
422310;SAA-STA.MARIA MADALE;2585;P
422315;SAA-SANTA MARIA PARA;2586;P
422320;SAA-SANTA MARIANA;2587;P
422325;SAA-STA.RITA CALDAS;2588;P
422330;SAA-STA.RITA P.QUATR;2589;P
422335;SAA-SANTA TEREZINHA;2590;P
422340;SAA-JUIZ DE FORA;2592;P
422345;SAA-SANTA VITORIA;2593;P
422350;SAA-SANTANA ACARAU;2594;P
422355;SAA-SANTANA ARAGUAIA;2595;P
422365;SAA-SANTANA VARGEM;2599;P
422370;SAA-STO.AMARO IMPERA;2600;P
422375;SAA-STO.ANTONIO AMP;2601;P
422380;SAA-STO.ANTONIO JACI;2602;P
422385;SAA-STO.ANTONIO LOPE;2603;P
422390;SAA-STO.ANTONIO TAUA;2605;P
422395;SAA-SAO BENEDITO;2606;P
422400;SAA-SAO BENTO;2607;P
422405;SAA-S.BENTO SAPUCAI;2608;P
422410;SAA-SAO CRISTOVAO;2611;P
422415;SAA-SAO DESIDERIO;2612;P
422420;SAA-SAO DOMINGOS;2613;P
422425;SAA-S.DOMINGOS MARAN;2614;P
422430;SAA-S.DOMINGOS PRATA;2615;P
422435;SAA-SAO FELIPE;2616;P
422440;SAA-S.FRANCISCO MARA;2618;P
422445;SAA-S.FRANCISCO PARA;2619;P
422450;SAA-S.GABRIEL OESTE;2620;P
422455;SAA-S.GONCALO ABAETE;2621;P
422460;SAA-S.GONC.AMARANTE;2622;P
422465;SAA-IGAPO;2623;P
422470;SAA-SAO JOAO;2625;P
422480;SAA-SAO JOAO BARRA;2627;P
422485;SAA-S.JOAO BATISTA;2628;P
422490;SAA-SAO JOAO BATISTA;2629;P
422495;SAA-SAO JOAO IVAI;2631;P
422500;SAA-S.JOAO ORIENTE;2632;P
422505;SAA-S.JOAO PARAISO;2633;P
422510;SAA-SAO JOAO PONTE;2634;P
422515;SAA-S.JOAO TRIUNFO;2635;P
422525;SAA-S.JORGE DO IVAI;2637;P
422530;SAA-SAO JOSE;2638;P
422535;SAA-S.JOSE CAMPESTR;2640;P
422540;SAA-S.JOSE DE MIPIBU;2642;P
422545;SAA-S.JOSE PIRANHAS;2644;P
422550;SAA-S.JOSE RIBAMAR;2645;P
422555;SAA-S.JOSE TAPERA;2646;P
422560;SAA-S.LUIS G.MARANHA;2647;P
422565;SAA-S.LUIS PARAITING;2648;P
422575;SAA-SAO MARTINHO;2650;P
422580;SAA-S.MATEUS MARANHA;2651;P
422585;SAA-S.MIGUEL ARCANJO;2652;P
422590;SAA-S.MIGUEL GUAMA;2653;P
422595;SAA-SAO NICOLAU;2654;P
422600;SAA-SAO PEDRO;2656;P
422605;SAA-S.PEDRO ALDEIA;2657;P
422610;SAA-S.PEDRO DO PIAUI;2658;P
422615;SAA-S.RAIMUNDO NONAT;2660;P
422620;SAA-SAO ROMAO;2661;P
422625;SAA-SAO SEBASTIAO;2662;P
422630;SAA-BAIRRO NITEROI;2663;P
422635;SAA-S.SEBASTIAO GRAM;2664;P
422640;SAA-AVENIDA DO CAFE;2665;P
422645;SAA-SAO TIAGO;2666;P
422650;SAA-SAO VALENTIM;2668;P
422655;SAA-S.VICENTE FERRER;2669;P
422660;SAA-SAPEACU;2670;P
422665;SAA-SAPUCAIA DO SUL;2672;P
422670;SAA-SAQUAREMA;2673;P
422680;SAA-SENGES;2677;P
422685;SAA-SENTO SE;2678;P
422690;SAA-SERAFINA CORREA;2679;P
422695;SAA-SERRA DOURADA;2680;P
422700;SAA-SERRA NEGRA;2681;P
422705;SAA-SERRITA;2683;P
422710;SAA-SERROLANDIA;2684;P
422715;SAA-SERTAO;2685;P
422720;SAA-SETE BARRAS;2686;P
422725;SAA-SETE QUEDAS;2687;P
422730;SAA-SILVA JARDIM;2689;P
422735;SAA-SIMAO DIAS;2691;P
422740;SAA-PASSO FUNDO;2692;P
422745;SAA-SIRINHAEM;2693;P
422750;SAA-RIO GRANDE;2694;P
422755;SAA-SOCORRO;2695;P
422760;SAA-SOLANEA;2696;P
422765;SAA-SUME;2697;P
422770;SAA-TABAPUA;2698;P
422775;SAA-TABIRA;2699;P
422780;SAA-TABOAO DA SERRA;2700;P
422785;SAA-TABULEIRO NORTE;2701;P
422790;SAA-TACARATU;2702;P
422795;SAA-TACIMA;2703;P
422800;SAA-TAGUATINGA;2704;P
422805;SAA-TAIOBEIRAS;2705;P
422810;SAA-TAMBAU;2706;P
422820;SAA-TAPEJARA;2709;P
422825;SAA-TAPEROA;2710;P
422830;SAA-TAQUARANA;2711;P
422835;SAA-TAQUARITUBA;2712;P
422840;SAA-TARAUACA;2713;P
422845;SAA-TAVARES;2714;P
422850;SAA-TEIXEIRAS;2716;P
422855;SAA-TEODORO SAMPAIO;2718;P
422865;SAA-TERRA BOA;2720;P
422870;SAA-TERRA ROXA;2721;P
422875;SAA-TIBAGI;2722;P
422880;SAA-TIJUCAS;2723;P
422885;SAA-TIJUCAS DO SUL;2724;P
422890;SAA-TIMBIRAS;2725;P
422895;SAA-TIMON;2726;P
422900;SAA-ASA NORTE 316;2727;P
422905;SAA-TOCANTINS;2728;P
422915;SAA-TOUROS;2731;P
422920;SAA-TRAIRI;2732;P
422925;SAA-TRAMANDAI;2733;P
422935;SAA-TRES FRONTEIRAS;2735;P
422940;SAA-TREZE DE MAIO;2736;P
422945;SAA-TRINDADE;2737;P
422950;SAA-TRINDADE;2738;P
422955;SAA-TRIUNFO;2739;P
422960;SAA-TRIUNFO;2740;P
422965;SAA-TUCUNDUVA;2741;P
422970;SAA-TUNTUM;2743;P
422975;SAA-TUPARENDI;2744;P
422980;SAA-TURMALINA;2745;P
422985;SAA-TUTOIA;2746;P
422990;SAA-UBAI;2747;P
422995;SAA-UBATUBA;2748;P
423000;SAA-UIBAI;2749;P
423005;SAA-UMBAUBA;2750;P
423010;SAA-URANDI;2751;P
423015;SAA-URANIA;2752;P
423020;SAA-URUANA;2753;P
423025;SAA-URUBICI;2754;P
423030;SAA-URUPES;2759;P
423035;SAA-UTINGA;2760;P
423040;SAA-VALENCA DO PIAUI;2761;P
423045;SAA-VARGEM GRANDE;2762;P
423050;SAA-VARGEM GDE.SUL;2763;P
423055;SAA-VARZEA GRANDE;2764;P
423060;SAA-VARZEA DA PALMA;2765;P
423065;SAA-VARZEA PAULISTA;2766;P
423070;SAA-VARZELANDIA;2767;P
423075;SAA-VERA CRUZ;2768;P
423080;SAA-VESPASIANO;2770;P
423085;SAA-VIANA;2771;P
423090;SAA-VICOSA DO CEARA;2773;P
423095;SAA-VICTOR GRAEFF;2774;P
423100;SAA-VIDAL RAMOS;2775;P
423105;SAA-AFUBRA;2776;P
423110;SAA-VIRADOURO;2777;P
423115;SAA-VIRGINOPOLIS;2780;P
423120;SAA-TAQUARALTO;2781;P
423125;SAA-VITORINO FREIRE;2782;P
423130;SAA-WENCESLAU GUIMAR;2783;P
423135;SAA-ABOLICAO;2784;P
423140;SAA-XINGUARA;2786;P
423145;SAA-JOAO LISBOA;2787;P
423150;SAA-NOVA SOURE;2788;P
423155;SAA-MIRADOR;2789;P
423160;SAA-MONTE AZUL;2790;P
423165;SAA-MONTE SIAO;2791;P
423170;SAA-FRANCISCO MORATO;2792;P
423175;SAA-ALDEOTA;2793;P
423180;SAA-BAIRRO ANCHIETA;2794;P
423185;SAA-REC.BANDEIRANTE;2795;P
423195;SAA-ZONA NORTE;2797;P
423200;SAA-BXA.SAPATEIROS;2798;P
423210;SAA-PQE TOMAS EDSON;2800;P
423215;SAA-BUTANTA;2801;P
423220;SAA-CASA AMARELA;2802;P
423225;SAA-ROCKEFELLER-PR;2803;P
423230;SAA-CUPECE;2804;P
423240;SAA-B.PETROPOLIS;2806;P
423245;SAA-ITAIM-BIBI;2807;P
423250;SAA-AV.BRIG.LUIZ ANT;2809;P
423255;SAA-LARANJEIRAS;2810;P
423265;SAA-CONS. AGUIAR;2811;P
423270;SAA-MONTESE;2812;P
423280;SAA-PARTENON;2814;P
423285;SAA-PIRITUBA;2815;P
423290;SAA-PITUBA;2816;P
423295;SAA-MOINHOS DE VENTO;2817;P
423300;SAA-AV.JOAO CESAR;2818;P
423305;SAA-CAVALHADA;2821;P
423310;SAA-TRISTEZA;2822;P
423315;SAA-HAUER-CURITIBA;2823;P
423320;SAA-AV.CORIOLANO JUC;2825;P
423325;SAA-SAO BERNARDO;2826;P
423330;SAA-ASTOLFO DUTRA;2827;P
423335;SAA-BARAUNA;2828;P
423340;SAA-CRISTAIS;2829;P
423345;SAA-CURACA;2830;P
423350;SAA-IBIRAIARAS;2832;P
423355;SAA-ILHA SOLTEIRA;2833;P
423360;SAA-IPUMIRIM;2834;P
423365;SAA-JACUI;2835;P
423370;SAA-JUARA;2836;P
423375;SAA-LEBON REGIS;2837;P
423380;SAA-MAJOR VIEIRA;2838;P
423385;SAA-MULUNGU;2839;P
423390;SAA-NOVA BASSANO;2840;P
423395;SAA-S.PEDRO DO IVAI;2842;P
423400;SAA-BARRAS;2844;P
423405;SAA-BARRO;2845;P
423410;SAA-BARROS CASSAL;2846;P
423415;SAA-BASTOS;2847;P
423420;SAA-BATAYPORA;2848;P
423425;SAA-BAYEUX;2849;P
423430;SAA-BEBERIBE;2850;P
423435;SAA-BELA CRUZ;2851;P
423440;SAA-BELA VISTA GOIAS;2852;P
423445;SAA-BELEM DE MARIA;2855;P
423450;SAA-BELO CAMPO;2856;P
423460;SAA-BENEDITO NOVO;2858;P
423465;SAA-CARLOS BARBOSA;2859;P
423475;SAA-PONTAL RJ;2862;P
423480;SAA-CONJ.NACIONAL;2863;P
423485;SAA-ACESITA;2864;P
423490;SAA-ESPACO CONCEITO;2865;P
423495;SAA-LITORAL NORTE;2866;P
423500;SAA-CACHOEIRINHA;2867;P
423505;SAA-ITOUPAVA NORTE;2869;P
423510;SAA-N.SRA.DE LOURDES;2871;P
423525;SAA-POTIGUAR;2874;P
423530;SAA-PQ.INDL.CUMBICA;2875;P
423535;SAA-VILA GALVAO;2876;P
423545;SAA-NORDESTAO;2878;P
423550;SAA-DIST.INDUSTRIAL;2879;P
423560;SAA-LAGO SUL QI 11;2881;P
423565;SAA-VILA FORMOSA;2882;P
423575;SAA-TRES VENDAS;2884;P
423580;SAA-IMPERADOR;2885;P
423590;SAA-JARDIM BOTANICO;2887;P
423600;SAA-CEASA RECIFE;2889;P
